Station ID,Date,Latitude,Longitude,Elevation,Dallas_TX.csv,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
72259903971,2020-02-20,32.68083,-96.86806,200.6,Dallas_TX.csv,45.7,24,11.8,0.95,G
72259903971,2020-02-21,32.68083,-96.86806,200.6,Dallas_TX.csv,40.7,24,7.3,0.01,G
72259903971,2020-02-22,32.68083,-96.86806,200.6,Dallas_TX.csv,46.3,24,7.0,0.0,G
72259903971,2020-02-23,32.68083,-96.86806,200.6,Dallas_TX.csv,51.5,24,8.7,0.0,G
72259903971,2020-02-24,32.68083,-96.86806,200.6,Dallas_TX.csv,60.8,24,14.4,0.01,G
72259903971,2020-02-25,32.68083,-96.86806,200.6,Dallas_TX.csv,51.4,23,8.3,0.0,G
72259903971,2020-02-26,32.68083,-96.86806,200.6,Dallas_TX.csv,45.1,24,16.6,0.0,G
72259903971,2020-02-27,32.68083,-96.86806,200.6,Dallas_TX.csv,43.5,24,5.8,0.0,G
72259903971,2020-02-28,32.68083,-96.86806,200.6,Dallas_TX.csv,52.9,24,6.7,0.0,G
72259903971,2020-02-29,32.68083,-96.86806,200.6,Dallas_TX.csv,60.5,24,9.3,0.0,G
72259903971,2020-03-01,32.68083,-96.86806,200.6,Dallas_TX.csv,64.0,24,15.2,0.0,G
72259903971,2020-03-02,32.68083,-96.86806,200.6,Dallas_TX.csv,66.7,24,9.3,0.0,G
72259903971,2020-03-03,32.68083,-96.86806,200.6,Dallas_TX.csv,63.0,24,4.0,0.0,G
72259903971,2020-03-04,32.68083,-96.86806,200.6,Dallas_TX.csv,58.3,24,10.7,0.12,G
72259903971,2020-03-05,32.68083,-96.86806,200.6,Dallas_TX.csv,56.1,24,8.0,1.0,G
72259903971,2020-03-06,32.68083,-96.86806,200.6,Dallas_TX.csv,56.9,24,7.3,0.02,G
72259903971,2020-03-07,32.68083,-96.86806,200.6,Dallas_TX.csv,54.1,24,7.2,0.0,G
72259903971,2020-03-08,32.68083,-96.86806,200.6,Dallas_TX.csv,56.2,24,11.1,0.0,G
72259903971,2020-03-09,32.68083,-96.86806,200.6,Dallas_TX.csv,65.0,24,12.8,0.01,G
72259903971,2020-03-10,32.68083,-96.86806,200.6,Dallas_TX.csv,65.1,24,6.9,0.03,G
72259903971,2020-03-11,32.68083,-96.86806,200.6,Dallas_TX.csv,73.0,24,9.5,0.0,G
72259903971,2020-03-12,32.68083,-96.86806,200.6,Dallas_TX.csv,74.0,24,11.8,0.0,G
72259903971,2020-03-13,32.68083,-96.86806,200.6,Dallas_TX.csv,69.5,24,6.7,0.07,G
72259903971,2020-03-14,32.68083,-96.86806,200.6,Dallas_TX.csv,64.7,24,8.7,0.3,G
72259903971,2020-03-15,32.68083,-96.86806,200.6,Dallas_TX.csv,54.9,24,8.0,0.02,G
72259903971,2020-03-16,32.68083,-96.86806,200.6,Dallas_TX.csv,57.5,24,6.9,0.81,G
72259903971,2020-03-17,32.68083,-96.86806,200.6,Dallas_TX.csv,63.3,24,5.7,0.51,G
72259903971,2020-03-18,32.68083,-96.86806,200.6,Dallas_TX.csv,70.7,24,10.2,1.47,G
72259903971,2020-03-19,32.68083,-96.86806,200.6,Dallas_TX.csv,73.0,24,14.6,0.13,G
72259903971,2020-03-20,32.68083,-96.86806,200.6,Dallas_TX.csv,59.5,24,9.5,0.58,G
72259903971,2020-03-21,32.68083,-96.86806,200.6,Dallas_TX.csv,48.4,24,7.5,0.23,G
72259903971,2020-03-22,32.68083,-96.86806,200.6,Dallas_TX.csv,55.5,24,5.2,0.34,G
72259903971,2020-03-23,32.68083,-96.86806,200.6,Dallas_TX.csv,61.9,24,5.1,0.07,G
72259903971,2020-03-24,32.68083,-96.86806,200.6,Dallas_TX.csv,73.6,24,9.9,0.0,G
72259903971,2020-03-25,32.68083,-96.86806,200.6,Dallas_TX.csv,71.5,24,6.5,0.0,G
72259903971,2020-03-26,32.68083,-96.86806,200.6,Dallas_TX.csv,74.7,24,10.6,0.0,G
72259903971,2020-03-27,32.68083,-96.86806,200.6,Dallas_TX.csv,75.0,24,13.6,0.0,G
72259903971,2020-03-28,32.68083,-96.86806,200.6,Dallas_TX.csv,72.4,24,9.8,0.0,G
72259903971,2020-03-29,32.68083,-96.86806,200.6,Dallas_TX.csv,61.5,24,4.8,0.8,G
72259903971,2020-03-30,32.68083,-96.86806,200.6,Dallas_TX.csv,60.5,24,8.0,0.01,G
72259903971,2020-03-31,32.68083,-96.86806,200.6,Dallas_TX.csv,57.8,24,8.4,0.5,G
72259903971,2020-04-01,32.68083,-96.86806,200.6,Dallas_TX.csv,59.7,24,7.5,0.0,G
72259903971,2020-04-02,32.68083,-96.86806,200.6,Dallas_TX.csv,63.8,24,11.1,0.0,G
72259903971,2020-04-03,32.68083,-96.86806,200.6,Dallas_TX.csv,58.7,24,11.2,0.06,G
72259903971,2020-04-04,32.68083,-96.86806,200.6,Dallas_TX.csv,44.1,24,8.9,0.06,G
72259903971,2020-04-05,32.68083,-96.86806,200.6,Dallas_TX.csv,53.1,24,4.9,0.01,G
72259903971,2020-04-06,32.68083,-96.86806,200.6,Dallas_TX.csv,64.5,24,5.4,0.0,G
72259903971,2020-04-07,32.68083,-96.86806,200.6,Dallas_TX.csv,74.4,24,6.8,0.02,G
72259903971,2020-04-08,32.68083,-96.86806,200.6,Dallas_TX.csv,81.7,24,9.2,0.0,G
72259903971,2020-04-09,32.68083,-96.86806,200.6,Dallas_TX.csv,74.0,24,6.8,0.0,G
72259903971,2020-04-10,32.68083,-96.86806,200.6,Dallas_TX.csv,65.3,24,8.1,0.05,G
72259903971,2020-04-11,32.68083,-96.86806,200.6,Dallas_TX.csv,63.1,24,9.2,0.0,G
72259903971,2020-04-12,32.68083,-96.86806,200.6,Dallas_TX.csv,71.4,24,8.6,0.39,G
72259903971,2020-04-13,32.68083,-96.86806,200.6,Dallas_TX.csv,49.7,24,14.3,0.16,G
72259903971,2020-04-14,32.68083,-96.86806,200.6,Dallas_TX.csv,50.1,24,10.3,0.0,G
72259903971,2020-04-15,32.68083,-96.86806,200.6,Dallas_TX.csv,51.0,24,4.4,0.0,G
72259903971,2020-04-16,32.68083,-96.86806,200.6,Dallas_TX.csv,59.3,24,9.7,0.0,G
72259903971,2020-04-17,32.68083,-96.86806,200.6,Dallas_TX.csv,61.0,24,10.0,0.0,G
72259903971,2020-04-18,32.68083,-96.86806,200.6,Dallas_TX.csv,54.4,24,5.5,0.01,G
72259903971,2020-04-19,32.68083,-96.86806,200.6,Dallas_TX.csv,67.5,24,6.3,0.0,G
72259903971,2020-04-20,32.68083,-96.86806,200.6,Dallas_TX.csv,64.8,24,4.9,0.42,G
72259903971,2020-04-21,32.68083,-96.86806,200.6,Dallas_TX.csv,70.8,24,7.3,0.0,G
72259903971,2020-04-22,32.68083,-96.86806,200.6,Dallas_TX.csv,73.7,24,11.3,0.0,G
72259903971,2020-04-23,32.68083,-96.86806,200.6,Dallas_TX.csv,72.0,24,8.3,0.01,G
72259903971,2020-04-24,32.68083,-96.86806,200.6,Dallas_TX.csv,74.8,24,10.3,0.0,G
72259903971,2020-04-25,32.68083,-96.86806,200.6,Dallas_TX.csv,69.0,24,11.0,0.0,G
72259903971,2020-04-26,32.68083,-96.86806,200.6,Dallas_TX.csv,68.5,24,5.4,0.0,G
72259903971,2020-04-27,32.68083,-96.86806,200.6,Dallas_TX.csv,72.4,24,12.8,0.0,G
72259903971,2020-04-28,32.68083,-96.86806,200.6,Dallas_TX.csv,77.0,24,13.0,0.47,G
72259903971,2020-04-29,32.68083,-96.86806,200.6,Dallas_TX.csv,73.0,24,11.9,0.78,G
72259903971,2020-04-30,32.68083,-96.86806,200.6,Dallas_TX.csv,68.4,24,5.1,0.0,G
72259903971,2020-05-01,32.68083,-96.86806,200.6,Dallas_TX.csv,73.4,24,12.1,0.0,G
72259903971,2020-05-02,32.68083,-96.86806,200.6,Dallas_TX.csv,75.2,24,14.4,0.0,G
72259903971,2020-05-03,32.68083,-96.86806,200.6,Dallas_TX.csv,78.6,24,13.3,0.0,G
72259903971,2020-05-04,32.68083,-96.86806,200.6,Dallas_TX.csv,80.0,24,12.9,0.0,G
72259903971,2020-05-05,32.68083,-96.86806,200.6,Dallas_TX.csv,75.5,24,11.9,0.98,G
72259903971,2020-05-06,32.68083,-96.86806,200.6,Dallas_TX.csv,70.1,24,4.6,0.07,G
72259903971,2020-05-07,32.68083,-96.86806,200.6,Dallas_TX.csv,70.8,24,9.6,0.0,G
72259903971,2020-05-08,32.68083,-96.86806,200.6,Dallas_TX.csv,71.2,24,14.8,0.04,G
72259903971,2020-05-09,32.68083,-96.86806,200.6,Dallas_TX.csv,63.5,24,7.5,0.03,G
72259903971,2020-05-10,32.68083,-96.86806,200.6,Dallas_TX.csv,65.3,24,5.1,0.0,G
72259903971,2020-05-11,32.68083,-96.86806,200.6,Dallas_TX.csv,69.0,24,8.0,0.0,G
72259903971,2020-05-12,32.68083,-96.86806,200.6,Dallas_TX.csv,71.2,24,9.7,0.0,G
72259903971,2020-05-13,32.68083,-96.86806,200.6,Dallas_TX.csv,72.1,24,9.5,0.21,G
72259903971,2020-05-14,32.68083,-96.86806,200.6,Dallas_TX.csv,78.6,24,11.4,0.0,G
72259903971,2020-05-15,32.68083,-96.86806,200.6,Dallas_TX.csv,77.9,24,11.3,0.0,G
72259903971,2020-05-16,32.68083,-96.86806,200.6,Dallas_TX.csv,66.7,24,10.5,0.11,G
72259903971,2020-05-17,32.68083,-96.86806,200.6,Dallas_TX.csv,71.4,24,10.7,3.65,G
72259903971,2020-05-18,32.68083,-96.86806,200.6,Dallas_TX.csv,75.5,24,3.6,0.06,G
72259903971,2020-05-19,32.68083,-96.86806,200.6,Dallas_TX.csv,77.0,20,5.3,0.0,G
72259903971,2020-05-20,32.68083,-96.86806,200.6,Dallas_TX.csv,75.3,23,9.3,0.0,G
72259903971,2020-05-21,32.68083,-96.86806,200.6,Dallas_TX.csv,75.8,24,9.2,0.0,G
72259903971,2020-05-22,32.68083,-96.86806,200.6,Dallas_TX.csv,81.1,24,10.6,0.03,G
72259903971,2020-05-23,32.68083,-96.86806,200.6,Dallas_TX.csv,78.6,24,10.8,0.19,G
72259903971,2020-05-24,32.68083,-96.86806,200.6,Dallas_TX.csv,78.4,24,10.1,0.02,B
72259903971,2020-05-25,32.68083,-96.86806,200.6,Dallas_TX.csv,67.4,24,8.3,0.08,G
72259903971,2020-05-26,32.68083,-96.86806,200.6,Dallas_TX.csv,68.2,24,6.5,1.1,G
72259903971,2020-05-27,32.68083,-96.86806,200.6,Dallas_TX.csv,68.5,20,2.3,0.01,G
72259903971,2020-05-28,32.68083,-96.86806,200.6,Dallas_TX.csv,75.3,24,6.3,0.0,G
72259903971,2020-05-29,32.68083,-96.86806,200.6,Dallas_TX.csv,76.6,24,7.3,0.0,G
72259903971,2020-05-30,32.68083,-96.86806,200.6,Dallas_TX.csv,77.0,23,3.8,0.0,G
