Station ID,Date,Latitude,Longitude,Elevation,Oakland_MI.csv,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
72637594817,2020-03-09,42.665,-83.41806,297.5,Oakland_MI.csv,53.3,24,9.6,0.0,G
72637594817,2020-03-10,42.665,-83.41806,297.5,Oakland_MI.csv,46.9,24,10.3,0.34,G
72637594817,2020-03-11,42.665,-83.41806,297.5,Oakland_MI.csv,37.3,24,4.4,0.14,G
72637594817,2020-03-12,42.665,-83.41806,297.5,Oakland_MI.csv,42.0,24,6.1,0.0,G
72637594817,2020-03-13,42.665,-83.41806,297.5,Oakland_MI.csv,42.0,24,16.0,0.0,G
72637594817,2020-03-14,42.665,-83.41806,297.5,Oakland_MI.csv,33.4,24,6.6,0.0,G
72637594817,2020-03-15,42.665,-83.41806,297.5,Oakland_MI.csv,33.7,24,7.1,0.0,G
72637594817,2020-03-16,42.665,-83.41806,297.5,Oakland_MI.csv,31.8,24,5.0,0.0,G
72637594817,2020-03-17,42.665,-83.41806,297.5,Oakland_MI.csv,40.6,24,10.2,0.02,G
72637594817,2020-03-18,42.665,-83.41806,297.5,Oakland_MI.csv,37.2,24,5.2,0.0,G
72637594817,2020-03-19,42.665,-83.41806,297.5,Oakland_MI.csv,40.5,24,5.9,0.11,G
72637594817,2020-03-20,42.665,-83.41806,297.5,Oakland_MI.csv,48.8,24,13.5,0.32,G
72637594817,2020-03-21,42.665,-83.41806,297.5,Oakland_MI.csv,28.0,24,9.6,0.01,G
72637594817,2020-03-22,42.665,-83.41806,297.5,Oakland_MI.csv,27.3,24,6.1,0.0,G
72637594817,2020-03-23,42.665,-83.41806,297.5,Oakland_MI.csv,33.3,24,6.5,0.09,G
72637594817,2020-03-24,42.665,-83.41806,297.5,Oakland_MI.csv,36.4,24,4.3,0.04,G
72637594817,2020-03-25,42.665,-83.41806,297.5,Oakland_MI.csv,41.5,24,3.7,0.0,G
72637594817,2020-03-26,42.665,-83.41806,297.5,Oakland_MI.csv,48.8,24,6.6,0.0,G
72637594817,2020-03-27,42.665,-83.41806,297.5,Oakland_MI.csv,40.0,24,5.9,0.17,G
72637594817,2020-03-28,42.665,-83.41806,297.5,Oakland_MI.csv,44.2,24,6.3,0.79,G
72637594817,2020-03-29,42.665,-83.41806,297.5,Oakland_MI.csv,49.9,24,11.8,0.79,G
72637594817,2020-03-30,42.665,-83.41806,297.5,Oakland_MI.csv,42.0,24,14.0,0.01,G
72637594817,2020-03-31,42.665,-83.41806,297.5,Oakland_MI.csv,39.5,24,6.8,0.01,G
72637594817,2020-04-01,42.665,-83.41806,297.5,Oakland_MI.csv,42.4,24,6.4,0.04,G
72637594817,2020-04-02,42.665,-83.41806,297.5,Oakland_MI.csv,45.6,24,6.8,0.0,G
72637594817,2020-04-03,42.665,-83.41806,297.5,Oakland_MI.csv,45.3,24,3.7,0.0,G
72637594817,2020-04-04,42.665,-83.41806,297.5,Oakland_MI.csv,44.4,24,3.3,0.0,G
72637594817,2020-04-05,42.665,-83.41806,297.5,Oakland_MI.csv,44.1,24,6.8,0.03,G
72637594817,2020-04-06,42.665,-83.41806,297.5,Oakland_MI.csv,44.7,24,3.2,0.0,G
72637594817,2020-04-07,42.665,-83.41806,297.5,Oakland_MI.csv,50.5,24,4.4,0.06,G
72637594817,2020-04-08,42.665,-83.41806,297.5,Oakland_MI.csv,56.5,24,8.6,0.1,G
72637594817,2020-04-09,42.665,-83.41806,297.5,Oakland_MI.csv,43.3,24,14.3,0.2,G
72637594817,2020-04-10,42.665,-83.41806,297.5,Oakland_MI.csv,36.0,24,17.0,0.03,G
72637594817,2020-04-11,42.665,-83.41806,297.5,Oakland_MI.csv,41.7,24,7.7,0.0,G
72637594817,2020-04-12,42.665,-83.41806,297.5,Oakland_MI.csv,51.1,24,7.6,0.0,G
72637594817,2020-04-13,42.665,-83.41806,297.5,Oakland_MI.csv,47.6,24,15.1,0.11,G
72637594817,2020-04-14,42.665,-83.41806,297.5,Oakland_MI.csv,34.5,24,12.5,0.01,G
72637594817,2020-04-15,42.665,-83.41806,297.5,Oakland_MI.csv,30.3,24,5.6,0.0,G
72637594817,2020-04-16,42.665,-83.41806,297.5,Oakland_MI.csv,31.5,24,11.1,0.02,G
72637594817,2020-04-17,42.665,-83.41806,297.5,Oakland_MI.csv,32.7,24,4.1,0.0,G
72637594817,2020-04-18,42.665,-83.41806,297.5,Oakland_MI.csv,38.6,24,7.4,0.11,G
72637594817,2020-04-19,42.665,-83.41806,297.5,Oakland_MI.csv,49.5,24,11.0,0.0,G
72637594817,2020-04-20,42.665,-83.41806,297.5,Oakland_MI.csv,40.7,24,7.1,0.0,G
72637594817,2020-04-21,42.665,-83.41806,297.5,Oakland_MI.csv,40.0,24,16.3,0.15,G
72637594817,2020-04-22,42.665,-83.41806,297.5,Oakland_MI.csv,31.5,24,6.1,0.12,G
72637594817,2020-04-23,42.665,-83.41806,297.5,Oakland_MI.csv,36.1,24,7.6,0.22,G
72637594817,2020-04-24,42.665,-83.41806,297.5,Oakland_MI.csv,43.6,24,5.4,0.02,G
72637594817,2020-04-25,42.665,-83.41806,297.5,Oakland_MI.csv,45.5,24,5.9,0.0,G
72637594817,2020-04-26,42.665,-83.41806,297.5,Oakland_MI.csv,51.9,24,13.3,0.0,G
72637594817,2020-04-27,42.665,-83.41806,297.5,Oakland_MI.csv,48.9,24,4.3,0.0,G
72637594817,2020-04-28,42.665,-83.41806,297.5,Oakland_MI.csv,56.4,24,5.7,0.03,G
72637594817,2020-04-29,42.665,-83.41806,297.5,Oakland_MI.csv,56.5,24,11.6,0.08,G
72637594817,2020-04-30,42.665,-83.41806,297.5,Oakland_MI.csv,52.2,24,6.0,0.12,G
72637594817,2020-05-01,42.665,-83.41806,297.5,Oakland_MI.csv,50.6,24,9.2,0.59,G
72637594817,2020-05-02,42.665,-83.41806,297.5,Oakland_MI.csv,61.1,24,7.8,0.0,G
72637594817,2020-05-03,42.665,-83.41806,297.5,Oakland_MI.csv,63.5,24,9.8,0.0,G
72637594817,2020-05-04,42.665,-83.41806,297.5,Oakland_MI.csv,47.4,24,8.3,0.0,G
72637594817,2020-05-05,42.665,-83.41806,297.5,Oakland_MI.csv,43.6,24,7.5,0.0,G
72637594817,2020-05-06,42.665,-83.41806,297.5,Oakland_MI.csv,46.4,24,9.0,0.0,G
72637594817,2020-05-07,42.665,-83.41806,297.5,Oakland_MI.csv,51.2,24,7.9,0.0,G
72637594817,2020-05-08,42.665,-83.41806,297.5,Oakland_MI.csv,38.1,24,9.5,0.0,G
72637594817,2020-05-09,42.665,-83.41806,297.5,Oakland_MI.csv,36.9,24,13.8,0.0,G
72637594817,2020-05-10,42.665,-83.41806,297.5,Oakland_MI.csv,47.2,24,7.3,0.0,G
72637594817,2020-05-11,42.665,-83.41806,297.5,Oakland_MI.csv,38.0,24,10.6,0.95,G
72637594817,2020-05-12,42.665,-83.41806,297.5,Oakland_MI.csv,44.1,24,8.7,0.0,G
72637594817,2020-05-13,42.665,-83.41806,297.5,Oakland_MI.csv,43.3,24,3.3,0.0,G
72637594817,2020-05-14,42.665,-83.41806,297.5,Oakland_MI.csv,50.3,24,6.2,0.01,G
72637594817,2020-05-15,42.665,-83.41806,297.5,Oakland_MI.csv,62.8,24,6.0,1.38,G
72637594817,2020-05-16,42.665,-83.41806,297.5,Oakland_MI.csv,60.2,24,6.6,0.15,G
72637594817,2020-05-17,42.665,-83.41806,297.5,Oakland_MI.csv,55.1,24,8.4,0.0,G
72637594817,2020-05-18,42.665,-83.41806,297.5,Oakland_MI.csv,55.6,24,10.4,0.4,G
72637594817,2020-05-19,42.665,-83.41806,297.5,Oakland_MI.csv,57.6,24,9.6,1.01,G
72637594817,2020-05-20,42.665,-83.41806,297.5,Oakland_MI.csv,59.5,24,8.9,0.05,G
72637594817,2020-05-21,42.665,-83.41806,297.5,Oakland_MI.csv,60.4,24,5.6,0.0,G
72637594817,2020-05-22,42.665,-83.41806,297.5,Oakland_MI.csv,61.3,24,3.4,0.0,G
72637594817,2020-05-23,42.665,-83.41806,297.5,Oakland_MI.csv,63.7,24,3.3,0.14,G
72637594817,2020-05-24,42.665,-83.41806,297.5,Oakland_MI.csv,70.6,24,7.5,0.4,G
72637594817,2020-05-25,42.665,-83.41806,297.5,Oakland_MI.csv,76.2,24,3.4,0.0,I
72637594817,2020-05-26,42.665,-83.41806,297.5,Oakland_MI.csv,77.4,24,4.3,0.0,G
72637594817,2020-05-27,42.665,-83.41806,297.5,Oakland_MI.csv,74.1,24,4.2,0.0,G
72637594817,2020-05-28,42.665,-83.41806,297.5,Oakland_MI.csv,72.7,24,6.0,0.0,G
72637594817,2020-05-29,42.665,-83.41806,297.5,Oakland_MI.csv,66.6,24,8.2,0.04,G
72637594817,2020-05-30,42.665,-83.41806,297.5,Oakland_MI.csv,60.4,23,9.6,0.04,G
