Station ID,Date,Latitude,Longitude,Elevation,Denver_CO.csv,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
72565003017,2020-04-12,39.8328,-104.6575,1650.2,Denver_CO.csv,32.7,24,14.6,0.02,G
72565003017,2020-04-13,39.8328,-104.6575,1650.2,Denver_CO.csv,20.3,24,8.4,0.01,G
72565003017,2020-04-14,39.8328,-104.6575,1650.2,Denver_CO.csv,26.0,24,7.4,0.08,G
72565003017,2020-04-15,39.8328,-104.6575,1650.2,Denver_CO.csv,39.1,24,8.7,0.0,G
72565003017,2020-04-16,39.8328,-104.6575,1650.2,Denver_CO.csv,31.2,24,13.2,0.09,G
72565003017,2020-04-17,39.8328,-104.6575,1650.2,Denver_CO.csv,27.8,24,5.4,0.18,G
72565003017,2020-04-18,39.8328,-104.6575,1650.2,Denver_CO.csv,44.4,24,7.2,0.0,G
72565003017,2020-04-19,39.8328,-104.6575,1650.2,Denver_CO.csv,46.0,24,7.3,0.0,G
72565003017,2020-04-20,39.8328,-104.6575,1650.2,Denver_CO.csv,50.1,24,5.8,0.0,G
72565003017,2020-04-21,39.8328,-104.6575,1650.2,Denver_CO.csv,52.7,24,6.9,0.0,G
72565003017,2020-04-22,39.8328,-104.6575,1650.2,Denver_CO.csv,53.4,24,10.8,0.0,G
72565003017,2020-04-23,39.8328,-104.6575,1650.2,Denver_CO.csv,55.5,24,9.4,0.0,G
72565003017,2020-04-24,39.8328,-104.6575,1650.2,Denver_CO.csv,50.0,24,11.1,0.09,G
72565003017,2020-04-25,39.8328,-104.6575,1650.2,Denver_CO.csv,48.2,24,5.6,0.01,G
72565003017,2020-04-26,39.8328,-104.6575,1650.2,Denver_CO.csv,57.8,24,11.0,0.0,G
72565003017,2020-04-27,39.8328,-104.6575,1650.2,Denver_CO.csv,60.5,24,7.6,0.0,G
72565003017,2020-04-28,39.8328,-104.6575,1650.2,Denver_CO.csv,62.4,24,8.7,0.0,G
72565003017,2020-04-29,39.8328,-104.6575,1650.2,Denver_CO.csv,53.7,24,5.4,0.0,G
72565003017,2020-04-30,39.8328,-104.6575,1650.2,Denver_CO.csv,61.5,24,7.5,0.0,G
72565003017,2020-05-01,39.8328,-104.6575,1650.2,Denver_CO.csv,69.8,24,10.1,0.0,G
72565003017,2020-05-02,39.8328,-104.6575,1650.2,Denver_CO.csv,60.1,24,11.8,0.0,G
72565003017,2020-05-03,39.8328,-104.6575,1650.2,Denver_CO.csv,56.7,24,8.9,0.35,G
72565003017,2020-05-04,39.8328,-104.6575,1650.2,Denver_CO.csv,57.2,24,10.6,0.0,G
72565003017,2020-05-05,39.8328,-104.6575,1650.2,Denver_CO.csv,50.5,24,9.0,0.0,G
72565003017,2020-05-06,39.8328,-104.6575,1650.2,Denver_CO.csv,54.6,24,9.0,0.0,G
72565003017,2020-05-07,39.8328,-104.6575,1650.2,Denver_CO.csv,58.3,24,10.8,0.0,G
72565003017,2020-05-08,39.8328,-104.6575,1650.2,Denver_CO.csv,47.3,24,13.5,0.0,G
72565003017,2020-05-09,39.8328,-104.6575,1650.2,Denver_CO.csv,51.2,24,14.5,0.0,G
72565003017,2020-05-10,39.8328,-104.6575,1650.2,Denver_CO.csv,48.3,24,7.9,0.0,G
72565003017,2020-05-11,39.8328,-104.6575,1650.2,Denver_CO.csv,42.7,24,9.0,0.0,G
72565003017,2020-05-12,39.8328,-104.6575,1650.2,Denver_CO.csv,50.5,24,7.6,0.11,G
72565003017,2020-05-13,39.8328,-104.6575,1650.2,Denver_CO.csv,59.9,24,7.7,0.0,G
72565003017,2020-05-14,39.8328,-104.6575,1650.2,Denver_CO.csv,59.6,24,8.8,0.0,G
72565003017,2020-05-15,39.8328,-104.6575,1650.2,Denver_CO.csv,56.1,24,8.1,0.02,G
72565003017,2020-05-16,39.8328,-104.6575,1650.2,Denver_CO.csv,56.7,24,9.0,0.14,G
72565003017,2020-05-17,39.8328,-104.6575,1650.2,Denver_CO.csv,56.8,24,7.2,0.0,G
72565003017,2020-05-18,39.8328,-104.6575,1650.2,Denver_CO.csv,65.3,24,8.0,0.0,G
72565003017,2020-05-19,39.8328,-104.6575,1650.2,Denver_CO.csv,72.8,24,12.5,0.0,G
72565003017,2020-05-20,39.8328,-104.6575,1650.2,Denver_CO.csv,73.3,24,19.4,0.0,G
72565003017,2020-05-21,39.8328,-104.6575,1650.2,Denver_CO.csv,63.0,24,8.8,0.0,G
72565003017,2020-05-22,39.8328,-104.6575,1650.2,Denver_CO.csv,64.3,24,8.2,0.0,G
72565003017,2020-05-23,39.8328,-104.6575,1650.2,Denver_CO.csv,66.4,24,12.0,0.0,G
72565003017,2020-05-24,39.8328,-104.6575,1650.2,Denver_CO.csv,55.5,24,9.5,0.0,G
72565003017,2020-05-25,39.8328,-104.6575,1650.2,Denver_CO.csv,48.8,24,5.6,0.94,G
72565003017,2020-05-26,39.8328,-104.6575,1650.2,Denver_CO.csv,58.1,24,7.1,0.0,G
72565003017,2020-05-27,39.8328,-104.6575,1650.2,Denver_CO.csv,65.9,24,7.1,0.0,G
72565003017,2020-05-28,39.8328,-104.6575,1650.2,Denver_CO.csv,62.2,24,7.3,0.03,G
72565003017,2020-05-29,39.8328,-104.6575,1650.2,Denver_CO.csv,67.9,24,6.1,0.06,G
72565003017,2020-05-30,39.8328,-104.6575,1650.2,Denver_CO.csv,71.3,24,9.4,0.0,G
