Station ID,Date,Latitude,Longitude,Elevation,Orleans_LA.csv,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
99819499999,2020-02-10,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.5,22,5.6,0.0,I
99819499999,2020-02-11,30.0166666,-90.1166666,4.0,Orleans_LA.csv,72.9,24,4.1,0.0,I
99819499999,2020-02-12,30.0166666,-90.1166666,4.0,Orleans_LA.csv,72.9,24,2.8,0.0,I
99819499999,2020-02-13,30.0166666,-90.1166666,4.0,Orleans_LA.csv,62.1,23,5.0,0.0,I
99819499999,2020-02-14,30.0166666,-90.1166666,4.0,Orleans_LA.csv,49.6,23,5.1,0.0,I
99819499999,2020-02-15,30.0166666,-90.1166666,4.0,Orleans_LA.csv,54.4,23,7.6,0.0,I
99819499999,2020-02-16,30.0166666,-90.1166666,4.0,Orleans_LA.csv,58.6,21,2.2,0.0,I
99819499999,2020-02-17,30.0166666,-90.1166666,4.0,Orleans_LA.csv,59.1,23,2.1,0.0,I
99819499999,2020-02-18,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.1,24,2.1,0.0,I
99819499999,2020-02-19,30.0166666,-90.1166666,4.0,Orleans_LA.csv,67.0,22,2.3,0.0,I
99819499999,2020-02-20,30.0166666,-90.1166666,4.0,Orleans_LA.csv,58.7,24,6.9,0.0,I
99819499999,2020-02-21,30.0166666,-90.1166666,4.0,Orleans_LA.csv,47.0,24,20.3,0.0,I
99819499999,2020-02-22,30.0166666,-90.1166666,4.0,Orleans_LA.csv,49.0,19,11.3,0.0,I
99819499999,2020-02-23,30.0166666,-90.1166666,4.0,Orleans_LA.csv,55.8,22,2.4,0.0,I
99819499999,2020-02-24,30.0166666,-90.1166666,4.0,Orleans_LA.csv,62.3,20,4.8,0.0,I
99819499999,2020-02-25,30.0166666,-90.1166666,4.0,Orleans_LA.csv,62.8,23,2.8,0.0,I
99819499999,2020-02-26,30.0166666,-90.1166666,4.0,Orleans_LA.csv,57.3,24,4.7,0.0,I
99819499999,2020-02-27,30.0166666,-90.1166666,4.0,Orleans_LA.csv,47.3,24,12.2,0.0,I
99819499999,2020-02-28,30.0166666,-90.1166666,4.0,Orleans_LA.csv,52.1,24,4.9,0.0,I
99819499999,2020-02-29,30.0166666,-90.1166666,4.0,Orleans_LA.csv,57.8,24,3.9,0.0,I
99819499999,2020-03-01,30.0166666,-90.1166666,4.0,Orleans_LA.csv,59.6,24,5.3,0.0,I
99819499999,2020-03-02,30.0166666,-90.1166666,4.0,Orleans_LA.csv,67.7,24,8.0,0.0,I
99819499999,2020-03-03,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.4,23,5.3,0.0,I
99819499999,2020-03-04,30.0166666,-90.1166666,4.0,Orleans_LA.csv,74.1,24,6.3,0.0,I
99819499999,2020-03-05,30.0166666,-90.1166666,4.0,Orleans_LA.csv,59.6,21,8.3,0.0,I
99819499999,2020-03-06,30.0166666,-90.1166666,4.0,Orleans_LA.csv,60.4,24,10.7,0.0,I
99819499999,2020-03-07,30.0166666,-90.1166666,4.0,Orleans_LA.csv,56.3,24,14.7,0.0,I
99819499999,2020-03-08,30.0166666,-90.1166666,4.0,Orleans_LA.csv,60.2,24,3.6,0.0,I
99819499999,2020-03-09,30.0166666,-90.1166666,4.0,Orleans_LA.csv,65.4,24,4.1,0.0,I
99819499999,2020-03-10,30.0166666,-90.1166666,4.0,Orleans_LA.csv,67.8,23,5.5,0.0,I
99819499999,2020-03-11,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.4,19,5.7,0.0,I
99819499999,2020-03-12,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.7,24,6.2,0.0,I
99819499999,2020-03-13,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.4,18,5.1,0.0,I
99819499999,2020-03-14,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.5,13,5.9,0.0,I
99819499999,2020-03-15,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.0,24,3.9,0.0,I
99819499999,2020-03-16,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.9,24,3.5,0.0,I
99819499999,2020-03-17,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.7,24,3.0,0.0,I
99819499999,2020-03-18,30.0166666,-90.1166666,4.0,Orleans_LA.csv,73.4,24,3.5,0.0,I
99819499999,2020-03-19,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.6,24,6.3,0.0,I
99819499999,2020-03-20,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.2,24,5.3,0.0,I
99819499999,2020-03-21,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.9,24,9.2,0.0,I
99819499999,2020-03-22,30.0166666,-90.1166666,4.0,Orleans_LA.csv,67.5,24,10.2,0.0,I
99819499999,2020-03-23,30.0166666,-90.1166666,4.0,Orleans_LA.csv,73.5,24,5.1,0.0,I
99819499999,2020-03-24,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.6,24,7.2,0.0,I
99819499999,2020-03-25,30.0166666,-90.1166666,4.0,Orleans_LA.csv,74.8,24,5.0,0.0,I
99819499999,2020-03-26,30.0166666,-90.1166666,4.0,Orleans_LA.csv,74.4,24,4.1,0.0,I
99819499999,2020-03-27,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.7,24,6.9,0.0,I
99819499999,2020-03-28,30.0166666,-90.1166666,4.0,Orleans_LA.csv,78.3,24,7.3,0.0,I
99819499999,2020-03-29,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.0,24,8.9,0.0,I
99819499999,2020-03-30,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.4,24,9.2,0.0,I
99819499999,2020-03-31,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.1,24,8.0,0.0,I
99819499999,2020-04-01,30.0166666,-90.1166666,4.0,Orleans_LA.csv,62.9,24,11.9,0.0,I
99819499999,2020-04-02,30.0166666,-90.1166666,4.0,Orleans_LA.csv,67.1,21,5.5,0.0,I
99819499999,2020-04-03,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.3,24,2.4,0.0,I
99819499999,2020-04-04,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.2,24,4.1,0.0,I
99819499999,2020-04-05,30.0166666,-90.1166666,4.0,Orleans_LA.csv,68.8,24,6.0,0.0,I
99819499999,2020-04-06,30.0166666,-90.1166666,4.0,Orleans_LA.csv,72.0,23,2.7,0.0,I
99819499999,2020-04-07,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.1,24,5.3,0.0,I
99819499999,2020-04-08,30.0166666,-90.1166666,4.0,Orleans_LA.csv,78.6,23,6.5,0.0,I
99819499999,2020-04-09,30.0166666,-90.1166666,4.0,Orleans_LA.csv,77.0,24,5.3,0.0,I
99819499999,2020-04-10,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.6,24,12.7,0.0,I
99819499999,2020-04-11,30.0166666,-90.1166666,4.0,Orleans_LA.csv,68.6,24,6.8,0.0,I
99819499999,2020-04-12,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.2,24,8.4,0.0,I
99819499999,2020-04-13,30.0166666,-90.1166666,4.0,Orleans_LA.csv,73.2,24,6.5,0.0,I
99819499999,2020-04-14,30.0166666,-90.1166666,4.0,Orleans_LA.csv,62.5,24,11.5,0.0,I
99819499999,2020-04-15,30.0166666,-90.1166666,4.0,Orleans_LA.csv,60.6,24,16.6,0.0,I
99819499999,2020-04-16,30.0166666,-90.1166666,4.0,Orleans_LA.csv,64.1,24,12.9,0.0,I
99819499999,2020-04-17,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.1,24,2.7,0.0,I
99819499999,2020-04-18,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.2,24,2.2,0.0,I
99819499999,2020-04-19,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.6,24,8.2,0.0,I
99819499999,2020-04-20,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.1,24,7.0,0.0,I
99819499999,2020-04-21,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.5,24,3.9,0.0,I
99819499999,2020-04-22,30.0166666,-90.1166666,4.0,Orleans_LA.csv,74.6,24,4.2,0.0,I
99819499999,2020-04-23,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.8,24,8.5,0.0,I
99819499999,2020-04-24,30.0166666,-90.1166666,4.0,Orleans_LA.csv,73.3,23,6.4,0.0,I
99819499999,2020-04-25,30.0166666,-90.1166666,4.0,Orleans_LA.csv,74.0,24,4.3,0.0,I
99819499999,2020-04-26,30.0166666,-90.1166666,4.0,Orleans_LA.csv,72.0,24,8.8,0.0,I
99819499999,2020-04-27,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.1,24,10.4,0.0,I
99819499999,2020-04-28,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.4,24,4.6,0.0,I
99819499999,2020-04-29,30.0166666,-90.1166666,4.0,Orleans_LA.csv,68.0,24,9.2,0.0,I
99819499999,2020-04-30,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.5,24,7.0,0.0,I
99819499999,2020-05-01,30.0166666,-90.1166666,4.0,Orleans_LA.csv,70.6,24,4.4,0.0,I
99819499999,2020-05-02,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.1,24,4.1,0.0,I
99819499999,2020-05-03,30.0166666,-90.1166666,4.0,Orleans_LA.csv,73.5,24,4.5,0.0,I
99819499999,2020-05-04,30.0166666,-90.1166666,4.0,Orleans_LA.csv,73.9,24,5.2,0.0,I
99819499999,2020-05-05,30.0166666,-90.1166666,4.0,Orleans_LA.csv,75.5,24,3.7,0.0,I
99819499999,2020-05-06,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.5,24,9.0,0.0,I
99819499999,2020-05-07,30.0166666,-90.1166666,4.0,Orleans_LA.csv,69.8,24,12.3,0.0,I
99819499999,2020-05-08,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.0,24,6.3,0.0,I
99819499999,2020-05-09,30.0166666,-90.1166666,4.0,Orleans_LA.csv,64.5,24,15.8,0.0,I
99819499999,2020-05-10,30.0166666,-90.1166666,4.0,Orleans_LA.csv,67.0,24,7.9,0.0,I
99819499999,2020-05-11,30.0166666,-90.1166666,4.0,Orleans_LA.csv,71.9,24,7.6,0.0,I
99819499999,2020-05-12,30.0166666,-90.1166666,4.0,Orleans_LA.csv,72.7,24,5.2,0.0,I
99819499999,2020-05-13,30.0166666,-90.1166666,4.0,Orleans_LA.csv,76.0,21,3.4,0.0,I
